author_id,tweet_id,conversation_id,in_reply_to_tweet_id,date,txt_conv_head,txt_father,text,Subjectivity,Positivity,Negativity,Irony,Misogyny,Aggressiveness,Aggressiveness_Target,Context
_1250202577,_860844114094563328,_860616909494120448,_860827214023188481,2017-05-06T13:10:05.000Z,Uccise e bruciò la ex fidanzata: condannato all’ergastolo Vincenzo Paduano @LaStampa https://t.co/KMiBQ82xay,@aIex_cat @LaStampa ergastolo? Poco!!!,"@toni_12no7nono @LaStampa E lo so
La cosa fondamentale ora è che se lo faccia tutto fino alla fine",1,0,1,0,0,0,,1
_844617271607803910,_860827214023188481,_860616909494120448,_860616909494120448,2017-05-06T12:02:55.000Z,Uccise e bruciò la ex fidanzata: condannato all’ergastolo Vincenzo Paduano @LaStampa https://t.co/KMiBQ82xay,0,@aIex_cat @LaStampa ergastolo? Poco!!!,1,0,1,0,0,0,,1
_817029025017319424,_860722651777650688,_860616909494120448,_860616909494120448,2017-05-06T05:07:26.000Z,Uccise e bruciò la ex fidanzata: condannato all’ergastolo Vincenzo Paduano @LaStampa https://t.co/KMiBQ82xay,0,"@aIex_cat @LaStampa Aspettiamo il primo permesso premio perché si è ravveduto. Dovrebbe essere terminato.
TERMINATO-",1,0,1,1,0,1,1,1
_10350822,_860619256769241088,_860616909494120448,_860616909494120448,2017-05-05T22:16:35.000Z,Uccise e bruciò la ex fidanzata: condannato all’ergastolo Vincenzo Paduano @LaStampa https://t.co/KMiBQ82xay,0,@aIex_cat @LaStampa Fuori entro cinque anni. Scommetto un dollaro.,1,0,1,1,0,0,,1
_827200144332509184,_861183181755756546,_860540720096043009,_860540720096043009,2017-05-07T11:37:25.000Z,Uccise e bruciò la ex fidanzata: condannato all’ergastolo Vincenzo Paduano  https://t.co/xeHdHrtsOH,0,@LaStampa STESSA FINE DOVEVA FÀ,1,0,1,0,0,1,1,1
_511534517,_860797976742158336,_860540720096043009,_860540720096043009,2017-05-06T10:06:45.000Z,Uccise e bruciò la ex fidanzata: condannato all’ergastolo Vincenzo Paduano  https://t.co/xeHdHrtsOH,0,@LaStampa Tanto tra 16 2no anni usufruira'permessi o cose simili..come sono previsti nelle nostre leggi. .VERGOGNA  infame..sedia o cappio x me..,1,0,1,0,0,1,1,1
_777727512189239297,_860716013624729601,_860540720096043009,_860540720096043009,2017-05-06T04:41:03.000Z,Uccise e bruciò la ex fidanzata: condannato all’ergastolo Vincenzo Paduano  https://t.co/xeHdHrtsOH,0,@LaStampa @HORASDESIGN Ottimo!!!!,1,1,0,0,0,0,,1
_718036241460170752,_860715414321598464,_860540720096043009,_860540720096043009,2017-05-06T04:38:40.000Z,Uccise e bruciò la ex fidanzata: condannato all’ergastolo Vincenzo Paduano  https://t.co/xeHdHrtsOH,0,@LaStampa tra meno di 1no anni inizierà con i permessi a 16 dorme fuori e da li a poco è fuori. E la piccola Sara?,1,0,1,0,0,0,,1
_173971465,_860584041581555712,_860540720096043009,_860540720096043009,2017-05-05T19:56:39.000Z,Uccise e bruciò la ex fidanzata: condannato all’ergastolo Vincenzo Paduano  https://t.co/xeHdHrtsOH,0,@LaStampa @IlmioManifesto Ti sta bene idiota! Chi di spada ferisce di spada perisce!😡😡😡😡😡😡😡😡😡😡😡😡😡,1,0,1,0,0,1,1,1
_413060957,_860579839950155776,_860540720096043009,_860540720096043009,2017-05-05T19:39:57.000Z,Uccise e bruciò la ex fidanzata: condannato all’ergastolo Vincenzo Paduano  https://t.co/xeHdHrtsOH,0,@LaStampa ..ora vediamo di tenerlo....dentro....fino al 2no47. capito cara Magistratura? ..2no47...non prima,1,0,0,0,0,0,,1
_4019643525,_860574222929842176,_860540720096043009,_860540720096043009,2017-05-05T19:17:38.000Z,Uccise e bruciò la ex fidanzata: condannato all’ergastolo Vincenzo Paduano  https://t.co/xeHdHrtsOH,0,@LaStampa Ci mancava che prendesse 2no anni con gli sconti.non ci sono attenuanti mi spiace.troppo crudele !,1,0,0,0,0,0,,1
_630335013,_860567617827983360,_860540720096043009,_860540720096043009,2017-05-05T18:51:23.000Z,Uccise e bruciò la ex fidanzata: condannato all’ergastolo Vincenzo Paduano  https://t.co/xeHdHrtsOH,0,"@LaStampa Importante sia ergastolo completo, senza vari sconti o permessi premio",1,0,0,0,0,0,,1
_1119941990,_860567546214449152,_860540720096043009,_860540720096043009,2017-05-05T18:51:06.000Z,Uccise e bruciò la ex fidanzata: condannato all’ergastolo Vincenzo Paduano  https://t.co/xeHdHrtsOH,0,@LaStampa Mi sembra il minimo per quell'assassino!,1,0,1,0,0,1,1,1
_49293739,_860555182945562625,_860540720096043009,_860540720096043009,2017-05-05T18:01:58.000Z,Uccise e bruciò la ex fidanzata: condannato all’ergastolo Vincenzo Paduano  https://t.co/xeHdHrtsOH,0,@LaStampa @FedeAngeli ... e buttate la chiave.,1,0,1,0,0,0,,1
_760915205064892416,_860552000378896384,_860540720096043009,_860540720096043009,2017-05-05T17:49:19.000Z,Uccise e bruciò la ex fidanzata: condannato all’ergastolo Vincenzo Paduano  https://t.co/xeHdHrtsOH,0,@LaStampa @HORASDESIGN Spero se lo faccia tutto.,1,0,0,0,0,0,,1
_3079301837,_860549911959482369,_860540720096043009,_860540720096043009,2017-05-05T17:41:01.000Z,Uccise e bruciò la ex fidanzata: condannato all’ergastolo Vincenzo Paduano  https://t.co/xeHdHrtsOH,0,@LaStampa Era ora ma senza sconti,1,0,0,0,0,0,,1
_1392016532,_860548596353183744,_860540720096043009,_860540720096043009,2017-05-05T17:35:48.000Z,Uccise e bruciò la ex fidanzata: condannato all’ergastolo Vincenzo Paduano  https://t.co/xeHdHrtsOH,0,@LaStampa Ma quanto mi dispiace,1,0,0,1,0,0,,1
_819910932705017862,_860548298037440512,_860540720096043009,_860540720096043009,2017-05-05T17:34:37.000Z,Uccise e bruciò la ex fidanzata: condannato all’ergastolo Vincenzo Paduano  https://t.co/xeHdHrtsOH,0,"@LaStampa E le persone al quale lei ha chiesto aiuto e glielo hanno negato? Anche loro meritano una condanna, penale ma amche sociale.",1,0,1,0,0,1,0,1
_511534517,_860547722016956416,_860540720096043009,_860540720096043009,2017-05-05T17:32:19.000Z,Uccise e bruciò la ex fidanzata: condannato all’ergastolo Vincenzo Paduano  https://t.co/xeHdHrtsOH,0,@LaStampa @AntoMargiotta 👏👏👏👏👏👏👏peccato non avere la sedia ...,1,0,1,0,0,1,1,1
_4340881457,_860547372744679426,_860540720096043009,_860540720096043009,2017-05-05T17:30:56.000Z,Uccise e bruciò la ex fidanzata: condannato all’ergastolo Vincenzo Paduano  https://t.co/xeHdHrtsOH,0,@LaStampa @HORASDESIGN allora tra 1no anni sara fuori?,1,0,0,1,0,0,,1
_22005584,_860545451875078145,_860540720096043009,_860543455847755777,2017-05-05T17:23:18.000Z,Uccise e bruciò la ex fidanzata: condannato all’ergastolo Vincenzo Paduano  https://t.co/xeHdHrtsOH,"@LaStampa @Marinamas basta con queste foto di ""coppia sorridente"". basterebbe poco, tagliare la foto obtrovarne un'altra.",@pipcoman @LaStampa non sai quanto sono d'accordo Anche in foto  violenza domestica non sono foto di donne che dovrebbero comparire ma dei criminali colpevoli,1,0,1,0,0,0,,1
_777866322,_860544009932083200,_860540720096043009,_860540720096043009,2017-05-05T17:17:34.000Z,Uccise e bruciò la ex fidanzata: condannato all’ergastolo Vincenzo Paduano  https://t.co/xeHdHrtsOH,0,@LaStampa e ora niente sconti !!!,1,0,0,0,0,0,,1
_8556542,_860543455847755777,_860540720096043009,_860540720096043009,2017-05-05T17:15:22.000Z,Uccise e bruciò la ex fidanzata: condannato all’ergastolo Vincenzo Paduano  https://t.co/xeHdHrtsOH,0,"@LaStampa @Marinamas basta con queste foto di ""coppia sorridente"". basterebbe poco, tagliare la foto obtrovarne un'altra.",1,0,1,0,0,0,,1
_1091770050,_860613974248783875,_860535855261372418,_860545045530890244,2017-05-05T21:55:35.000Z,Uccise e bruciò la ex fidanzata: condannato all’ergastolo Vincenzo Paduano @LaStampa https://t.co/Bv8Wg6Wcte,@annapozza52 @LaStampa Ci saranno probabilmente sconti di pena e i permessi per buona condotta e comunque questo è solo il 1 grado,@grazialongo2 @LaStampa Ecco appunto. Forse in appello avrà anche una riduzione . Niente di nuovo sulla certezza della pena.,1,0,1,0,0,0,,1
_506211156,_860545045530890244,_860535855261372418,_860542264015282178,2017-05-05T17:21:41.000Z,Uccise e bruciò la ex fidanzata: condannato all’ergastolo Vincenzo Paduano @LaStampa https://t.co/Bv8Wg6Wcte,@grazialongo2 @LaStampa Ma è prigione per sempre? O fra un po' di anni ... la buona condotta ecc.,@annapozza52 @LaStampa Ci saranno probabilmente sconti di pena e i permessi per buona condotta e comunque questo è solo il 1 grado,1,0,0,0,0,0,,1
_1091770050,_860542264015282178,_860535855261372418,_860535855261372418,2017-05-05T17:10:38.000Z,Uccise e bruciò la ex fidanzata: condannato all’ergastolo Vincenzo Paduano @LaStampa https://t.co/Bv8Wg6Wcte,0,@grazialongo2 @LaStampa Ma è prigione per sempre? O fra un po' di anni ... la buona condotta ecc.,1,0,0,0,0,0,,1
_856413495545475072,_860538496787808256,_860535855261372418,_860535855261372418,2017-05-05T16:55:40.000Z,Uccise e bruciò la ex fidanzata: condannato all’ergastolo Vincenzo Paduano @LaStampa https://t.co/Bv8Wg6Wcte,0,@grazialongo2 @LaStampa Corretta condanna,1,1,0,0,0,0,,1
_825696420367888384,_857195930004705280,_857193983679881216,_857193983679881216,2017-04-26T11:33:30.000Z,"Sara, Paduano  in aula dice solo  «chiedo scusa»  La sentenza il 5 https://t.co/sorqvDTDjj https://t.co/EcZr2hTJ9j",0,"@Corriere Povera Sara,lo scorso anno scrivemmo un articolo su questo orribile delitto, speriamo almeno che le sia resa giustizia . Basta  #femminicidi",1,1,0,0,0,0,,1
_292364008,_857202792032866304,_857201658476068864,_857201658476068864,2017-04-26T12:00:46.000Z,"Processo Pietrantonio a Roma, Paduano: ""Chiedo scusa ma so che non sarò mai perdonato"" https://t.co/YvKjT8DcfE https://t.co/XdgqQttkcno",0,@continimarco C'è il serio rischio che questo ragazzo si possa suicidare,1,0,1,0,0,0,,1
_776497345945042955,_850380894720446465,_850357184840036352,_850357184840036352,2017-04-07T16:12:59.000Z,"Omicidio di Sara,  chiesto l’ergastolo per l’ex  che le diede fuoco https://t.co/YYFa6Lr7Yh https://t.co/bflQTd2y7O",0,"@Corriere Prendendo a prestito una canzone di E Ramazzotti, ci""starebbe"" fuoco nel fuoco, ma non è più il tempo di occhio per occhio.......",1,0,0,0,0,0,,1
_2429185811,_851062060876222464,_850352938618728448,_850352938618728448,2017-04-09T13:19:41.000Z,"Chiesto l’ergastolo per l’assassino di Sara, l’ex ragazza data alle fiamme  https://t.co/DFJFyo6OeW",0,@LaStampa Dovrebbero buttare via la chiave e non farlo uscire mai più!,1,0,1,0,0,1,1,1
_707191032639856641,_850420046715400196,_850352938618728448,_850352938618728448,2017-04-07T18:48:33.000Z,"Chiesto l’ergastolo per l’assassino di Sara, l’ex ragazza data alle fiamme  https://t.co/DFJFyo6OeW",0,@LaStampa Almeno sta al sicuro xche fuori  .....qualcuno lo aspetterebbe  con una tanica  !!,1,0,1,0,0,1,1,1
_3425424935,_850384944505466880,_850352938618728448,_850352938618728448,2017-04-07T16:29:04.000Z,"Chiesto l’ergastolo per l’assassino di Sara, l’ex ragazza data alle fiamme  https://t.co/DFJFyo6OeW",0,@LaStampa Il minimo. In isolamento. Senza sconti o permessi. Speriamo glieli diamo tutti.,1,1,0,0,0,0,,1
_819910932705017862,_850380847928795142,_850352938618728448,_850352938618728448,2017-04-07T16:12:48.000Z,"Chiesto l’ergastolo per l’assassino di Sara, l’ex ragazza data alle fiamme  https://t.co/DFJFyo6OeW",0,"@LaStampa e che li passi in isolamento,in modo che pensi bene a ciò che ha fatto",1,0,0,0,0,0,,1
_3370499337,_850375843813740544,_850352938618728448,_850352938618728448,2017-04-07T15:52:55.000Z,"Chiesto l’ergastolo per l’assassino di Sara, l’ex ragazza data alle fiamme  https://t.co/DFJFyo6OeW",0,@LaStampa Che peccato!  Questa estate poteva andare al mare e invece starà in cella con 4/5extracomunitari.....coglione!!!!,1,0,1,1,0,1,1,1
_396691435,_850366179915026433,_850352938618728448,_850352938618728448,2017-04-07T15:14:30.000Z,"Chiesto l’ergastolo per l’assassino di Sara, l’ex ragazza data alle fiamme  https://t.co/DFJFyo6OeW",0,"@LaStampa L'""ex ragazza""??? ....già. 🙄",1,0,0,1,0,0,,1
_834508089822961664,_850363279960666113,_850352938618728448,_850352938618728448,2017-04-07T15:02:59.000Z,"Chiesto l’ergastolo per l’assassino di Sara, l’ex ragazza data alle fiamme  https://t.co/DFJFyo6OeW",0,@LaStampa Solo? Troppo poco spero che non gli condonino neanche un minuto,1,0,1,0,0,0,,1
_823526871686086658,_850360026338402306,_850352938618728448,_850352938618728448,2017-04-07T14:50:03.000Z,"Chiesto l’ergastolo per l’assassino di Sara, l’ex ragazza data alle fiamme  https://t.co/DFJFyo6OeW",0,@LaStampa E speriamo cHe buttino la chiave.,1,0,1,0,0,1,1,1
_2321180143,_837740458524672000,_837739109879857153,_837739936409321472,2017-03-03T19:04:24.000Z,"Roma, uccise e bruciò la sua ex, rito abbreviato per Paduano https://t.co/5LU5j6bBqT @ilmessaggeroit",N/D,@VinciDibi @ilmessaggeroit Va sicuramente abolito.....con il rito abbreviato in galera non ci va più nessuno,1,0,1,0,0,0,,1
_2321180143,_837739308899520512,_837739109879857153,_837739109879857153,2017-03-03T18:59:50.000Z,"Roma, uccise e bruciò la sua ex, rito abbreviato per Paduano https://t.co/5LU5j6bBqT @ilmessaggeroit",0,@ilmessaggeroit SAREBBE ORA DI METTERE FINE A QUESTO SCEMPIO DEL RITO ABBREVIATO....,1,0,1,0,0,0,,1
_734702972257632256,_837782516237021189,_837643789875494917,_837644006716813312,2017-03-03T21:51:31.000Z,"Roma, uccise e bruciò la sua ex, rito abbreviato per Paduano https://t.co/8UfGI5ykRG https://t.co/RGIjA6Xc2l",@ilmessaggeroit rito abbreviato ed ergastolo mi auguro,@alinidax @ilmessaggeroit Purtroppo se non erro il rito abbreviato esclude automaticamente l'ergastolo,1,0,1,0,0,0,,1
_4449804160,_837763367225987072,_837643789875494917,_837656276725268481,2017-03-03T20:35:26.000Z,"Roma, uccise e bruciò la sua ex, rito abbreviato per Paduano https://t.co/8UfGI5ykRG https://t.co/RGIjA6Xc2l",@luc55pm @ilmessaggeroit ne facesse anche 10 sarebbero pochi. Il carcere deve rieducare ma non può ignorare la brutalità,"@alinidax @ilmessaggeroit Rieducare presuppone un futuro di vita, uno che ha fatto questo deve vivere nell'oblio per tutto il resto dei suoi giorni senza speranza.",1,0,1,0,0,1,1,1
_768014298,_837706520922030080,_837643789875494917,_837643789875494917,2017-03-03T16:49:33.000Z,"Roma, uccise e bruciò la sua ex, rito abbreviato per Paduano https://t.co/8UfGI5ykRG https://t.co/RGIjA6Xc2l",0,"@ilmessaggeroit abbreviato nel senso che gli accorciano la vita a ""bottega""a st'infame assassino😬😬😬😬",1,0,1,1,0,1,1,1
_226641470,_837656276725268481,_837643789875494917,_837646990917906433,2017-03-03T13:29:53.000Z,"Roma, uccise e bruciò la sua ex, rito abbreviato per Paduano https://t.co/8UfGI5ykRG https://t.co/RGIjA6Xc2l","@alinidax @ilmessaggeroit non ci pensare neanche,farà al massimo due tre anni,poi fuori e gli troveranno anche un lavoro!",@luc55pm @ilmessaggeroit ne facesse anche 1no sarebbero pochi. Il carcere deve rieducare ma non può ignorare la brutalità,1,0,0,0,0,0,,1
_4449804160,_837646990917906433,_837643789875494917,_837644006716813312,2017-03-03T12:53:00.000Z,"Roma, uccise e bruciò la sua ex, rito abbreviato per Paduano https://t.co/8UfGI5ykRG https://t.co/RGIjA6Xc2l",@ilmessaggeroit rito abbreviato ed ergastolo mi auguro,"@alinidax @ilmessaggeroit non ci pensare neanche,farà al massimo due tre anni,poi fuori e gli troveranno anche un lavoro!",1,0,1,0,0,0,,1
_4449804160,_837646658284421121,_837643789875494917,_837643789875494917,2017-03-03T12:51:40.000Z,"Roma, uccise e bruciò la sua ex, rito abbreviato per Paduano https://t.co/8UfGI5ykRG https://t.co/RGIjA6Xc2l",0,@ilmessaggeroit Probabilmente lo assolveranno o quasi,1,0,1,0,0,0,,1
_467232496,_837644958567919616,_837643789875494917,_837643789875494917,2017-03-03T12:44:55.000Z,"Roma, uccise e bruciò la sua ex, rito abbreviato per Paduano https://t.co/8UfGI5ykRG https://t.co/RGIjA6Xc2l",0,@ilmessaggeroit    Povera cucciola... bastardo,1,0,1,0,0,1,1,1
_226641470,_837644006716813312,_837643789875494917,_837643789875494917,2017-03-03T12:41:08.000Z,"Roma, uccise e bruciò la sua ex, rito abbreviato per Paduano https://t.co/8UfGI5ykRG https://t.co/RGIjA6Xc2l",0,@ilmessaggeroit rito abbreviato ed ergastolo mi auguro,1,0,0,0,0,0,,1
_2197727347,_837637679311376384,_837636350610399235,_837636350610399235,2017-03-03T12:15:59.000Z,Uccise e bruciò la ex: Paduano a processo col rito abbreviato https://t.co/kqqFb6iPxl,0,@TutteLenotizie Cioè processo celebrato con lo sconto in offerta speciale alla cassa?,1,0,0,1,0,0,,1
_3042840742,_837675661187825664,_837648401386831872,_837648401386831872,2017-03-03T14:46:55.000Z,Rito abbreviato per l’assassino di Sara: rischia l’ergastolo https://t.co/NAMiAMVLuy @IzzoEdo https://t.co/QETcYHLlmd,0,@LaStampa @IzzoEdo magari,1,0,0,0,0,0,,1
_2336431904,_837659342518222848,_837648401386831872,_837648401386831872,2017-03-03T13:42:04.000Z,Rito abbreviato per l’assassino di Sara: rischia l’ergastolo https://t.co/NAMiAMVLuy @IzzoEdo https://t.co/QETcYHLlmd,0,@LaStampa @IzzoEdo TRA QUALCHE ANno LO METTOno FUORI .LEGGI FATTE DA BASTARDI,1,0,1,0,0,1,0,1
_476294926,_837655827473387520,_837648401386831872,_837648401386831872,2017-03-03T13:28:06.000Z,Rito abbreviato per l’assassino di Sara: rischia l’ergastolo https://t.co/NAMiAMVLuy @IzzoEdo https://t.co/QETcYHLlmd,0,"@LaStampa @IzzoEdo che con il rito abbreviato si ridurrà di 1/3 che con indulti, amnistie e buona condotta si ridurrà a meno della metà...",1,0,1,0,0,0,,1
_2565485987,_838041305062199296,_837629677598494720,_837629677598494720,2017-03-04T14:59:51.000Z,Rito abbreviato per l’assassino di Sara: rischia 3no anni di carcere  https://t.co/LQCVHFMRlG,0,@LaStampa ma buttate la chiave !!!!,1,0,0,0,0,1,1,1
_823526871686086658,_837648272747597828,_837629677598494720,_837629677598494720,2017-03-03T12:58:05.000Z,Rito abbreviato per l’assassino di Sara: rischia 3no anni di carcere  https://t.co/LQCVHFMRlG,0,"@LaStampa solo 3no,e poi perchè ha avuto il rito abbreviato?",1,0,1,0,0,0,,1
_435590292,_837637523463622657,_837629677598494720,_837629677598494720,2017-03-03T12:15:22.000Z,Rito abbreviato per l’assassino di Sara: rischia 3no anni di carcere  https://t.co/LQCVHFMRlG,0,@LaStampa pochi!,1,0,1,0,0,0,,1
_275434452,_837631147249119233,_837629677598494720,_837629677598494720,2017-03-03T11:50:02.000Z,Rito abbreviato per l’assassino di Sara: rischia 3no anni di carcere  https://t.co/LQCVHFMRlG,0,"@LaStampa Hanno rotto col rito abbreviato, nonostante la sentenza di Strasburgo si continua ad essere dalla parte degli assassini",1,0,1,0,0,1,0,1
_564038388,_837631074826084353,_837629677598494720,_837629677598494720,2017-03-03T11:49:45.000Z,Rito abbreviato per l’assassino di Sara: rischia 3no anni di carcere  https://t.co/LQCVHFMRlG,0,"@LaStampa trovo l'uso del verbo rischiare molto irritante. Quell'uomo non rischia. Chi ha rischiato,e purtroppo perso,è stata quella ragazza",1,0,1,0,0,0,,1
_2292111598,_837630292785512448,_837629677598494720,_837629677598494720,2017-03-03T11:46:38.000Z,Rito abbreviato per l’assassino di Sara: rischia 3no anni di carcere  https://t.co/LQCVHFMRlG,0,@LaStampa solo?,1,0,1,0,0,0,,1
